in s,C1 in V,C2 in V,ARB0
-2.875304E-04,5.37109E-02,1.66016E-01,
-2.875280E-04,2.44141E-02,2.44141E-01,
-2.875256E-04,3.41797E-02,3.22266E-01,
-2.875232E-04,6.34766E-02,2.83203E-01,
-2.875208E-04,4.39453E-02,1.85547E-01,
-2.875184E-04,4.39453E-02,2.24609E-01,
-2.875160E-04,6.34766E-02,2.05078E-01,
-2.875136E-04,3.41797E-02,2.83203E-01,
-2.875112E-04,1.02539E-01,2.63672E-01,
-2.875088E-04,7.32422E-02,2.24609E-01,
-2.875064E-04,5.37109E-02,2.83203E-01,
-2.875040E-04,5.37109E-02,1.66016E-01,
-2.875016E-04,3.41797E-02,2.24609E-01,
-2.874992E-04,5.37109E-02,2.83203E-01,
-2.874968E-04,5.37109E-02,2.44141E-01,
-2.874944E-04,4.39453E-02,1.85547E-01,
-2.874920E-04,5.37109E-02,2.24609E-01,
-2.874896E-04,4.39453E-02,2.24609E-01,
-2.874872E-04,7.32422E-02,2.83203E-01,
-2.874848E-04,5.37109E-02,2.05078E-01,
-2.874824E-04,8.30078E-02,2.24609E-01,
-2.874800E-04,3.41797E-02,2.44141E-01,
-2.874776E-04,8.30078E-02,2.05078E-01,
-2.874752E-04,8.30078E-02,1.66016E-01,
-2.874728E-04,4.39453E-02,2.63672E-01,
-2.874704E-04,4.39453E-02,2.44141E-01,
-2.874680E-04,4.39453E-02,2.63672E-01,
-2.874656E-04,9.27734E-02,2.24609E-01,
-2.874632E-04,1.46484E-02,2.63672E-01,
-2.874608E-04,3.41797E-02,2.44141E-01,
-2.874584E-04,4.39453E-02,2.63672E-01,
-2.874560E-04,7.32422E-02,2.83203E-01,
-2.874536E-04,3.41797E-02,2.24609E-01,
-2.874512E-04,4.39453E-02,2.63672E-01,
-2.874488E-04,7.32422E-02,2.24609E-01,
-2.874464E-04,4.39453E-02,2.05078E-01,
-2.874440E-04,3.41797E-02,2.24609E-01,
-2.874416E-04,6.34766E-02,2.24609E-01,
-2.874392E-04,4.39453E-02,2.24609E-01,
-2.874368E-04,1.22070E-01,2.44141E-01,
-2.874344E-04,4.39453E-02,2.63672E-01,
-2.874320E-04,7.32422E-02,2.63672E-01,
-2.874296E-04,6.34766E-02,2.83203E-01,
-2.874272E-04,5.37109E-02,2.63672E-01,
-2.874248E-04,3.41797E-02,2.44141E-01,
-2.874224E-04,3.41797E-02,3.41797E-01,
-2.874200E-04,5.37109E-02,2.83203E-01,
-2.874176E-04,1.02539E-01,2.44141E-01,
-2.874152E-04,5.37109E-02,2.44141E-01,
-2.874128E-04,4.39453E-02,2.63672E-01,
-2.874104E-04,4.39453E-02,2.83203E-01,
-2.874080E-04,6.34766E-02,2.63672E-01,
-2.874056E-04,6.34766E-02,2.63672E-01,
-2.874032E-04,6.34766E-02,2.24609E-01,
-2.874008E-04,6.34766E-02,2.83203E-01,
-2.873984E-04,7.32422E-02,3.02734E-01,
-2.873960E-04,4.39453E-02,2.44141E-01,
-2.873936E-04,5.37109E-02,2.44141E-01,
-2.873912E-04,4.39453E-02,3.02734E-01,
-2.873888E-04,3.41797E-02,2.05078E-01,
-2.873864E-04,7.32422E-02,2.83203E-01,
-2.873840E-04,6.34766E-02,3.02734E-01,
-2.873816E-04,4.39453E-02,2.05078E-01,
-2.873792E-04,3.41797E-02,2.44141E-01,
-2.873768E-04,6.34766E-02,2.44141E-01,
-2.873744E-04,2.44141E-02,2.44141E-01,
-2.873720E-04,3.41797E-02,2.44141E-01,
-2.873696E-04,6.34766E-02,2.63672E-01,
-2.873672E-04,3.41797E-02,2.24609E-01,
-2.873648E-04,4.39453E-02,2.63672E-01,
-2.873624E-04,7.32422E-02,2.63672E-01,
-2.873600E-04,6.34766E-02,1.85547E-01,
-2.873576E-04,7.32422E-02,2.63672E-01,
-2.873552E-04,3.41797E-02,2.44141E-01,
-2.873528E-04,1.46484E-02,2.83203E-01,
-2.873504E-04,6.34766E-02,2.44141E-01,
-2.873480E-04,4.39453E-02,2.83203E-01,
-2.873456E-04,7.32422E-02,3.02734E-01,
-2.873432E-04,3.41797E-02,2.05078E-01,
-2.873408E-04,4.39453E-02,2.83203E-01,
-2.873384E-04,6.34766E-02,3.41797E-01,
-2.873360E-04,7.32422E-02,2.44141E-01,
-2.873336E-04,3.41797E-02,3.02734E-01,
-2.873312E-04,2.44141E-02,2.44141E-01,
-2.873288E-04,5.37109E-02,2.63672E-01,
-2.873264E-04,3.41797E-02,2.63672E-01,
-2.873240E-04,4.39453E-02,2.63672E-01,
-2.873216E-04,3.41797E-02,3.22266E-01,
-2.873192E-04,5.37109E-02,3.02734E-01,
-2.873168E-04,3.41797E-02,2.44141E-01,
-2.873144E-04,5.37109E-02,3.02734E-01,
-2.873120E-04,5.37109E-02,2.83203E-01,
-2.873096E-04,3.41797E-02,2.83203E-01,
-2.873072E-04,5.37109E-02,2.63672E-01,
-2.873048E-04,7.32422E-02,2.44141E-01,
-2.873024E-04,6.34766E-02,2.83203E-01,
-2.873000E-04,8.30078E-02,2.83203E-01,
-2.872976E-04,5.37109E-02,2.24609E-01,
-2.872952E-04,7.32422E-02,2.63672E-01,
-2.872928E-04,5.37109E-02,2.83203E-01,
-2.872904E-04,7.32422E-02,2.83203E-01,
-2.872880E-04,4.39453E-02,2.44141E-01,
-2.872856E-04,7.32422E-02,2.05078E-01,
-2.872832E-04,5.37109E-02,2.63672E-01,
-2.872808E-04,8.30078E-02,2.44141E-01,
-2.872784E-04,3.41797E-02,2.63672E-01,
-2.872760E-04,7.32422E-02,2.83203E-01,
-2.872736E-04,5.37109E-02,2.63672E-01,
-2.872712E-04,3.41797E-02,2.24609E-01,
-2.872688E-04,3.41797E-02,2.83203E-01,
-2.872664E-04,4.39453E-02,2.63672E-01,
-2.872640E-04,4.88281E-03,2.44141E-01,
-2.872616E-04,6.34766E-02,3.02734E-01,
-2.872592E-04,6.34766E-02,2.24609E-01,
-2.872568E-04,3.41797E-02,2.83203E-01,
-2.872544E-04,4.39453E-02,3.22266E-01,
-2.872520E-04,3.41797E-02,3.02734E-01,
-2.872496E-04,7.32422E-02,2.83203E-01,
-2.872472E-04,6.34766E-02,2.63672E-01,
-2.872448E-04,1.46484E-02,2.83203E-01,
-2.872424E-04,4.39453E-02,3.02734E-01,
-2.872400E-04,6.34766E-02,2.05078E-01,
-2.872376E-04,4.39453E-02,2.63672E-01,
-2.872352E-04,5.37109E-02,2.63672E-01,
-2.872328E-04,3.41797E-02,2.44141E-01,
-2.872304E-04,1.46484E-02,3.02734E-01,
-2.872280E-04,6.34766E-02,2.63672E-01,
-2.872256E-04,2.44141E-02,2.44141E-01,
-2.872232E-04,7.32422E-02,2.83203E-01,
-2.872208E-04,6.34766E-02,3.02734E-01,
-2.872184E-04,4.39453E-02,2.63672E-01,
-2.872160E-04,4.39453E-02,2.83203E-01,
-2.872136E-04,2.44141E-02,2.44141E-01,
-2.872112E-04,5.37109E-02,3.22266E-01,
-2.872088E-04,1.46484E-02,2.24609E-01,
-2.872064E-04,-1.46484E-02,2.44141E-01,
-2.872040E-04,1.46484E-02,3.02734E-01,
-2.872016E-04,3.41797E-02,3.02734E-01,
-2.871992E-04,6.34766E-02,3.61328E-01,
-2.871968E-04,5.37109E-02,2.83203E-01,
-2.871944E-04,7.32422E-02,3.41797E-01,
-2.871920E-04,-1.46484E-02,2.83203E-01,
-2.871896E-04,5.37109E-02,2.63672E-01,
-2.871872E-04,4.39453E-02,2.83203E-01,
-2.871848E-04,4.39453E-02,2.63672E-01,
-2.871824E-04,2.44141E-02,2.83203E-01,
-2.871800E-04,4.39453E-02,3.80859E-01,
-2.871776E-04,5.37109E-02,2.63672E-01,
-2.871752E-04,3.41797E-02,2.44141E-01,
-2.871728E-04,3.41797E-02,3.41797E-01,
-2.871704E-04,3.41797E-02,2.63672E-01,
-2.871680E-04,2.44141E-02,3.02734E-01,
-2.871656E-04,3.41797E-02,3.41797E-01,
-2.871632E-04,5.37109E-02,3.02734E-01,
-2.871608E-04,4.39453E-02,2.63672E-01,
-2.871584E-04,7.32422E-02,2.63672E-01,
-2.871560E-04,2.44141E-02,2.24609E-01,
-2.871536E-04,7.32422E-02,3.22266E-01,
-2.871512E-04,7.32422E-02,3.41797E-01,
-2.871488E-04,4.39453E-02,2.63672E-01,
-2.871464E-04,6.34766E-02,3.22266E-01,
-2.871440E-04,8.30078E-02,2.63672E-01,
-2.871416E-04,2.44141E-02,2.63672E-01,
-2.871392E-04,7.32422E-02,2.44141E-01,
-2.871368E-04,3.41797E-02,3.61328E-01,
-2.871344E-04,4.39453E-02,3.41797E-01,
-2.871320E-04,6.34766E-02,2.83203E-01,
-2.871296E-04,1.46484E-02,3.02734E-01,
-2.871272E-04,1.46484E-02,3.22266E-01,
-2.871248E-04,2.44141E-02,2.44141E-01,
-2.871224E-04,4.39453E-02,3.02734E-01,
-2.871200E-04,2.44141E-02,3.02734E-01,
-2.871176E-04,4.39453E-02,3.41797E-01,
-2.871152E-04,3.41797E-02,3.41797E-01,
-2.871128E-04,3.41797E-02,2.63672E-01,
-2.871104E-04,4.88281E-03,3.41797E-01,
-2.871080E-04,3.41797E-02,3.02734E-01,
-2.871056E-04,2.44141E-02,2.83203E-01,
-2.871032E-04,1.46484E-02,3.41797E-01,
-2.871008E-04,7.32422E-02,3.02734E-01,
-2.870984E-04,4.39453E-02,3.22266E-01,
-2.870960E-04,3.41797E-02,2.44141E-01,
-2.870936E-04,5.37109E-02,2.83203E-01,
-2.870912E-04,4.88281E-03,2.44141E-01,
-2.870888E-04,4.88281E-03,2.83203E-01,
-2.870864E-04,2.44141E-02,2.83203E-01,
-2.870840E-04,4.39453E-02,2.83203E-01,
-2.870816E-04,3.41797E-02,3.22266E-01,
-2.870792E-04,5.37109E-02,2.83203E-01,
-2.870768E-04,4.88281E-03,2.83203E-01,
-2.870744E-04,2.44141E-02,3.22266E-01,
-2.870720E-04,3.41797E-02,2.44141E-01,
-2.870696E-04,4.88281E-03,3.22266E-01,
-2.870672E-04,3.41797E-02,3.22266E-01,
-2.870648E-04,4.39453E-02,3.61328E-01,
-2.870624E-04,6.34766E-02,3.41797E-01,
-2.870600E-04,3.41797E-02,2.83203E-01,
-2.870576E-04,3.41797E-02,3.02734E-01,
-2.870552E-04,4.88281E-03,2.83203E-01,
-2.870528E-04,2.44141E-02,3.22266E-01,
-2.870504E-04,4.39453E-02,3.02734E-01,
-2.870480E-04,2.44141E-02,2.05078E-01,
-2.870456E-04,3.41797E-02,2.63672E-01,
-2.870432E-04,3.41797E-02,3.02734E-01,
-2.870408E-04,3.41797E-02,3.02734E-01,
-2.870384E-04,2.44141E-02,2.83203E-01,
-2.870360E-04,6.34766E-02,3.22266E-01,
-2.870336E-04,3.41797E-02,2.63672E-01,
-2.870312E-04,6.34766E-02,3.02734E-01,
-2.870288E-04,6.34766E-02,2.63672E-01,
-2.870264E-04,4.39453E-02,3.02734E-01,
-2.870240E-04,4.88281E-03,3.61328E-01,
-2.870216E-04,1.46484E-02,2.63672E-01,
-2.870192E-04,2.44141E-02,3.22266E-01,
-2.870168E-04,3.41797E-02,2.63672E-01,
-2.870144E-04,4.39453E-02,3.61328E-01,
-2.870120E-04,3.41797E-02,2.63672E-01,
-2.870096E-04,3.41797E-02,3.41797E-01,
-2.870072E-04,4.39453E-02,3.80859E-01,
-2.870048E-04,2.44141E-02,2.44141E-01,
-2.870024E-04,8.30078E-02,2.24609E-01,
-2.870000E-04,1.46484E-02,2.24609E-01,
-2.869976E-04,7.32422E-02,3.41797E-01,
-2.869952E-04,4.39453E-02,4.00391E-01,
-2.869928E-04,4.88281E-03,3.02734E-01,
-2.869904E-04,1.46484E-02,3.61328E-01,
-2.869880E-04,4.39453E-02,3.61328E-01,
-2.869856E-04,4.39453E-02,2.83203E-01,
-2.869832E-04,2.44141E-02,3.02734E-01,
-2.869808E-04,3.41797E-02,3.22266E-01,
-2.869784E-04,7.32422E-02,2.83203E-01,
-2.869760E-04,2.44141E-02,3.41797E-01,
-2.869736E-04,1.46484E-02,3.61328E-01,
-2.869712E-04,3.41797E-02,3.02734E-01,
-2.869688E-04,2.44141E-02,4.00391E-01,
-2.869664E-04,4.39453E-02,3.61328E-01,
-2.869640E-04,3.41797E-02,3.22266E-01,
-2.869616E-04,2.44141E-02,3.22266E-01,
-2.869592E-04,7.32422E-02,4.19922E-01,
-2.869568E-04,1.46484E-02,4.00391E-01,
-2.869544E-04,7.32422E-02,4.00391E-01,
-2.869520E-04,3.41797E-02,3.80859E-01,
-2.869496E-04,2.44141E-02,3.41797E-01,
-2.869472E-04,5.37109E-02,2.44141E-01,
-2.869448E-04,2.44141E-02,2.24609E-01,
-2.869424E-04,4.39453E-02,3.41797E-01,
-2.869400E-04,2.44141E-02,3.02734E-01,
-2.869376E-04,3.41797E-02,3.22266E-01,
-2.869352E-04,3.41797E-02,2.83203E-01,
-2.869328E-04,6.34766E-02,3.02734E-01,
-2.869304E-04,2.44141E-02,3.41797E-01,
-2.869280E-04,2.44141E-02,3.22266E-01,
-2.869256E-04,1.46484E-02,3.22266E-01,
-2.869232E-04,2.44141E-02,2.83203E-01,
-2.869208E-04,7.32422E-02,3.41797E-01,
-2.869184E-04,3.41797E-02,3.02734E-01,
-2.869160E-04,4.39453E-02,2.83203E-01,
-2.869136E-04,2.44141E-02,2.83203E-01,
-2.869112E-04,4.88281E-03,3.61328E-01,
-2.869088E-04,5.37109E-02,3.22266E-01,
-2.869064E-04,3.41797E-02,3.41797E-01,
-2.869040E-04,3.41797E-02,3.22266E-01,
-2.869016E-04,1.46484E-02,2.83203E-01,
-2.868992E-04,4.39453E-02,3.80859E-01,
-2.868968E-04,4.39453E-02,3.22266E-01,
-2.868944E-04,-1.46484E-02,3.02734E-01,
-2.868920E-04,3.41797E-02,3.02734E-01,
-2.868896E-04,5.37109E-02,3.61328E-01,
-2.868872E-04,6.34766E-02,3.41797E-01,
-2.868848E-04,5.37109E-02,3.02734E-01,
-2.868824E-04,5.37109E-02,2.83203E-01,
-2.868800E-04,3.41797E-02,3.61328E-01,
-2.868776E-04,2.44141E-02,2.83203E-01,
-2.868752E-04,6.34766E-02,2.83203E-01,
-2.868728E-04,6.34766E-02,3.61328E-01,
-2.868704E-04,4.39453E-02,3.61328E-01,
-2.868680E-04,3.41797E-02,3.61328E-01,
-2.868656E-04,3.41797E-02,4.00391E-01,
-2.868632E-04,5.37109E-02,2.44141E-01,
-2.868608E-04,4.39453E-02,3.41797E-01,
-2.868584E-04,2.44141E-02,3.41797E-01,
-2.868560E-04,2.44141E-02,3.02734E-01,
-2.868536E-04,1.46484E-02,3.61328E-01,
-2.868512E-04,6.34766E-02,3.41797E-01,
-2.868488E-04,3.41797E-02,3.41797E-01,
-2.868464E-04,5.37109E-02,3.22266E-01,
-2.868440E-04,1.46484E-02,3.22266E-01,
-2.868416E-04,3.41797E-02,3.61328E-01,
-2.868392E-04,4.39453E-02,2.83203E-01,
-2.868368E-04,-2.44141E-02,3.41797E-01,
-2.868344E-04,3.41797E-02,3.61328E-01,
-2.868320E-04,4.39453E-02,3.22266E-01,
-2.868296E-04,5.37109E-02,4.39453E-01,
-2.868272E-04,3.41797E-02,3.61328E-01,
-2.868248E-04,3.41797E-02,3.22266E-01,
-2.868224E-04,4.88281E-03,3.22266E-01,
-2.868200E-04,4.39453E-02,3.22266E-01,
-2.868176E-04,2.44141E-02,3.61328E-01,
-2.868152E-04,3.41797E-02,3.41797E-01,
-2.868128E-04,4.39453E-02,3.02734E-01,
-2.868104E-04,1.46484E-02,2.83203E-01,
-2.868080E-04,3.41797E-02,3.41797E-01,
-2.868056E-04,7.32422E-02,3.22266E-01,
-2.868032E-04,4.39453E-02,3.41797E-01,
-2.868008E-04,3.41797E-02,3.80859E-01,
-2.867984E-04,2.44141E-02,3.22266E-01,
-2.867960E-04,1.46484E-02,3.80859E-01,
-2.867936E-04,6.34766E-02,3.41797E-01,
-2.867912E-04,5.37109E-02,3.02734E-01,
-2.867888E-04,2.44141E-02,3.41797E-01,
-2.867864E-04,4.88281E-03,3.41797E-01,
-2.867840E-04,4.88281E-03,3.80859E-01,
-2.867816E-04,1.46484E-02,3.61328E-01,
-2.867792E-04,3.41797E-02,3.41797E-01,
-2.867768E-04,3.41797E-02,3.22266E-01,
-2.867744E-04,3.41797E-02,3.22266E-01,
-2.867720E-04,4.39453E-02,2.63672E-01,
-2.867696E-04,-1.46484E-02,3.22266E-01,
-2.867672E-04,2.44141E-02,2.83203E-01,
-2.867648E-04,5.37109E-02,3.80859E-01,
-2.867624E-04,3.41797E-02,3.61328E-01,
-2.867600E-04,3.41797E-02,3.22266E-01,
-2.867576E-04,4.39453E-02,3.02734E-01,
-2.867552E-04,-4.88281E-03,3.02734E-01,
-2.867528E-04,-4.88281E-03,3.02734E-01,
-2.867504E-04,2.44141E-02,3.80859E-01,
-2.867480E-04,4.88281E-03,3.41797E-01,
-2.867456E-04,2.44141E-02,3.61328E-01,
-2.867432E-04,2.44141E-02,2.63672E-01,
-2.867408E-04,4.88281E-03,3.02734E-01,
-2.867384E-04,2.44141E-02,3.61328E-01,
-2.867360E-04,5.37109E-02,2.63672E-01,
-2.867336E-04,4.88281E-03,3.02734E-01,
-2.867312E-04,4.88281E-03,3.41797E-01,
-2.867288E-04,4.88281E-03,4.19922E-01,
-2.867264E-04,-4.88281E-03,3.41797E-01,
-2.867240E-04,4.88281E-03,3.02734E-01,
-2.867216E-04,-1.46484E-02,4.00391E-01,
-2.867192E-04,4.88281E-03,4.00391E-01,
-2.867168E-04,3.41797E-02,3.02734E-01,
-2.867144E-04,1.46484E-02,2.83203E-01,
-2.867120E-04,4.88281E-03,4.00391E-01,
-2.867096E-04,4.39453E-02,3.80859E-01,
-2.867072E-04,1.46484E-02,3.22266E-01,
-2.867048E-04,4.88281E-03,3.02734E-01,
-2.867024E-04,3.41797E-02,3.61328E-01,
-2.867000E-04,5.37109E-02,3.61328E-01,
-2.866976E-04,3.41797E-02,3.41797E-01,
-2.866952E-04,4.88281E-03,3.61328E-01,
-2.866928E-04,-4.88281E-03,3.02734E-01,
-2.866904E-04,2.44141E-02,2.44141E-01,
-2.866880E-04,4.39453E-02,4.00391E-01,
-2.866856E-04,2.44141E-02,3.61328E-01,
-2.866832E-04,4.88281E-03,3.61328E-01,
-2.866808E-04,3.41797E-02,3.80859E-01,
-2.866784E-04,4.39453E-02,2.83203E-01,
-2.866760E-04,1.46484E-02,3.41797E-01,
-2.866736E-04,4.88281E-03,3.22266E-01,
-2.866712E-04,6.34766E-02,3.80859E-01,
-2.866688E-04,4.39453E-02,4.00391E-01,
-2.866664E-04,3.41797E-02,3.61328E-01,
-2.866640E-04,4.88281E-03,3.61328E-01,
-2.866616E-04,4.88281E-03,3.80859E-01,
-2.866592E-04,4.88281E-03,3.22266E-01,
-2.866568E-04,3.41797E-02,4.00391E-01,
-2.866544E-04,-4.88281E-03,3.61328E-01,
-2.866520E-04,1.46484E-02,3.41797E-01,
-2.866496E-04,3.41797E-02,3.02734E-01,
-2.866472E-04,4.39453E-02,3.41797E-01,
-2.866448E-04,2.44141E-02,2.83203E-01,
-2.866424E-04,1.46484E-02,3.61328E-01,
-2.866400E-04,3.41797E-02,3.22266E-01,
-2.866376E-04,3.41797E-02,3.61328E-01,
-2.866352E-04,-4.88281E-03,3.41797E-01,
-2.866328E-04,-4.88281E-03,3.41797E-01,
-2.866304E-04,-4.88281E-03,4.19922E-01,
-2.866280E-04,2.44141E-02,3.02734E-01,
-2.866256E-04,-4.88281E-03,2.63672E-01,
-2.866232E-04,1.46484E-02,4.78516E-01,
-2.866208E-04,1.46484E-02,3.02734E-01,
-2.866184E-04,3.41797E-02,3.02734E-01,
-2.866160E-04,-4.88281E-03,3.22266E-01,
-2.866136E-04,2.44141E-02,3.02734E-01,
-2.866112E-04,2.44141E-02,4.00391E-01,
-2.866088E-04,-4.88281E-03,3.61328E-01,
-2.866064E-04,2.44141E-02,3.41797E-01,
-2.866040E-04,3.41797E-02,3.80859E-01,
-2.866016E-04,3.41797E-02,3.41797E-01,
-2.865992E-04,4.88281E-03,3.61328E-01,
-2.865968E-04,-2.44141E-02,3.61328E-01,
-2.865944E-04,3.41797E-02,3.41797E-01,
-2.865920E-04,3.41797E-02,3.41797E-01,
-2.865896E-04,4.88281E-03,3.61328E-01,
-2.865872E-04,4.88281E-03,3.61328E-01,
-2.865848E-04,-2.44141E-02,3.80859E-01,
-2.865824E-04,1.46484E-02,3.22266E-01,
-2.865800E-04,4.88281E-03,2.83203E-01,
-2.865776E-04,-4.88281E-03,3.61328E-01,
-2.865752E-04,1.46484E-02,3.41797E-01,
-2.865728E-04,1.46484E-02,3.80859E-01,
-2.865704E-04,3.41797E-02,3.41797E-01,
-2.865680E-04,-4.88281E-03,3.61328E-01,
-2.865656E-04,4.39453E-02,3.80859E-01,
-2.865632E-04,1.46484E-02,3.80859E-01,
-2.865608E-04,4.39453E-02,3.41797E-01,
-2.865584E-04,-4.88281E-03,3.41797E-01,
-2.865560E-04,1.46484E-02,2.83203E-01,
-2.865536E-04,1.46484E-02,3.41797E-01,
-2.865512E-04,2.44141E-02,3.61328E-01,
-2.865488E-04,4.88281E-03,3.61328E-01,
-2.865464E-04,1.46484E-02,3.80859E-01,
-2.865440E-04,3.41797E-02,3.22266E-01,
-2.865416E-04,2.44141E-02,4.19922E-01,
-2.865392E-04,-1.46484E-02,3.80859E-01,
-2.865368E-04,1.46484E-02,3.80859E-01,
-2.865344E-04,4.88281E-03,4.00391E-01,
-2.865320E-04,4.88281E-03,2.83203E-01,
-2.865296E-04,1.46484E-02,2.83203E-01,
-2.865272E-04,4.88281E-03,3.80859E-01,
-2.865248E-04,5.37109E-02,3.41797E-01,
-2.865224E-04,2.44141E-02,3.80859E-01,
-2.865200E-04,4.88281E-03,4.19922E-01,
-2.865176E-04,1.46484E-02,3.61328E-01,
-2.865152E-04,1.46484E-02,3.61328E-01,
-2.865128E-04,4.88281E-03,3.61328E-01,
-2.865104E-04,2.44141E-02,3.80859E-01,
-2.865080E-04,-1.46484E-02,3.22266E-01,
-2.865056E-04,2.44141E-02,3.61328E-01,
-2.865032E-04,4.88281E-03,3.41797E-01,
-2.865008E-04,1.46484E-02,3.41797E-01,
-2.864984E-04,4.88281E-03,3.41797E-01,
-2.864960E-04,3.41797E-02,3.61328E-01,
-2.864936E-04,1.46484E-02,3.80859E-01,
-2.864912E-04,4.39453E-02,3.61328E-01,
-2.864888E-04,-1.46484E-02,4.00391E-01,
-2.864864E-04,4.88281E-03,3.22266E-01,
-2.864840E-04,4.88281E-03,3.22266E-01,
-2.864816E-04,-2.44141E-02,3.61328E-01,
-2.864792E-04,3.41797E-02,3.61328E-01,
-2.864768E-04,4.88281E-03,3.22266E-01,
-2.864744E-04,3.41797E-02,3.61328E-01,
-2.864720E-04,2.44141E-02,3.61328E-01,
-2.864696E-04,3.41797E-02,3.41797E-01,
-2.864672E-04,1.46484E-02,3.41797E-01,
-2.864648E-04,4.88281E-03,3.22266E-01,
-2.864624E-04,4.88281E-03,2.83203E-01,
-2.864600E-04,4.88281E-03,3.22266E-01,
-2.864576E-04,1.46484E-02,3.22266E-01,
-2.864552E-04,1.46484E-02,3.61328E-01,
-2.864528E-04,4.88281E-03,3.02734E-01,
-2.864504E-04,-1.46484E-02,4.39453E-01,
-2.864480E-04,4.88281E-03,3.80859E-01,
-2.864456E-04,4.88281E-03,3.41797E-01,
-2.864432E-04,2.44141E-02,3.61328E-01,
-2.864408E-04,-4.88281E-03,3.80859E-01,
-2.864384E-04,3.41797E-02,3.61328E-01,
-2.864360E-04,-4.88281E-03,3.80859E-01,
-2.864336E-04,-4.88281E-03,3.02734E-01,
-2.864312E-04,-4.88281E-03,3.61328E-01,
-2.864288E-04,4.88281E-03,3.61328E-01,
-2.864264E-04,4.88281E-03,3.41797E-01,
-2.864240E-04,-3.41797E-02,3.41797E-01,
-2.864216E-04,4.88281E-03,4.00391E-01,
-2.864192E-04,4.88281E-03,4.00391E-01,
-2.864168E-04,-4.88281E-03,3.61328E-01,
-2.864144E-04,3.41797E-02,3.61328E-01,
-2.864120E-04,1.46484E-02,4.78516E-01,
-2.864096E-04,4.88281E-03,4.00391E-01,
-2.864072E-04,4.39453E-02,3.22266E-01,
-2.864048E-04,-3.41797E-02,3.02734E-01,
-2.864024E-04,2.44141E-02,4.19922E-01,
-2.864000E-04,1.46484E-02,3.22266E-01,
-2.863976E-04,4.88281E-03,3.41797E-01,
-2.863952E-04,-4.88281E-03,3.02734E-01,
-2.863928E-04,-1.46484E-02,4.19922E-01,
-2.863904E-04,4.39453E-02,4.00391E-01,
-2.863880E-04,1.46484E-02,3.02734E-01,
-2.863856E-04,2.44141E-02,3.61328E-01,
-2.863832E-04,1.46484E-02,2.83203E-01,
-2.863808E-04,3.41797E-02,3.61328E-01,
-2.863784E-04,-4.88281E-03,3.22266E-01,
-2.863760E-04,1.46484E-02,3.61328E-01,
-2.863736E-04,3.41797E-02,4.00391E-01,
-2.863712E-04,5.37109E-02,3.61328E-01,
-2.863688E-04,3.41797E-02,3.41797E-01,
-2.863664E-04,4.88281E-03,2.83203E-01,
-2.863640E-04,1.46484E-02,4.00391E-01,
-2.863616E-04,-2.44141E-02,4.19922E-01,
-2.863592E-04,-2.44141E-02,3.02734E-01,
-2.863568E-04,2.44141E-02,3.41797E-01,
-2.863544E-04,-1.46484E-02,4.00391E-01,
-2.863520E-04,5.37109E-02,3.80859E-01,
-2.863496E-04,3.41797E-02,3.41797E-01,
-2.863472E-04,-2.44141E-02,3.61328E-01,
-2.863448E-04,1.46484E-02,2.83203E-01,
-2.863424E-04,-1.46484E-02,3.80859E-01,
-2.863400E-04,4.88281E-03,4.19922E-01,
-2.863376E-04,4.88281E-03,3.02734E-01,
-2.863352E-04,4.88281E-03,3.80859E-01,
-2.863328E-04,-4.88281E-03,3.61328E-01,
-2.863304E-04,4.39453E-02,3.41797E-01,
-2.863280E-04,4.88281E-03,3.41797E-01,
-2.863256E-04,-4.88281E-03,3.61328E-01,
-2.863232E-04,2.44141E-02,4.19922E-01,
-2.863208E-04,4.88281E-03,3.61328E-01,
-2.863184E-04,2.44141E-02,3.61328E-01,
-2.863160E-04,4.88281E-03,4.00391E-01,
-2.863136E-04,-4.88281E-03,3.22266E-01,
-2.863112E-04,4.88281E-03,3.22266E-01,
-2.863088E-04,4.88281E-03,3.61328E-01,
-2.863064E-04,-4.88281E-03,3.61328E-01,
-2.863040E-04,-4.88281E-03,3.61328E-01,
-2.863016E-04,4.88281E-03,3.61328E-01,
-2.862992E-04,-1.46484E-02,4.00391E-01,
-2.862968E-04,2.44141E-02,3.41797E-01,
-2.862944E-04,-1.46484E-02,3.41797E-01,
-2.862920E-04,4.88281E-03,3.02734E-01,
-2.862896E-04,-4.88281E-03,3.22266E-01,
-2.862872E-04,1.46484E-02,3.80859E-01,
-2.862848E-04,-2.44141E-02,3.80859E-01,
-2.862824E-04,4.88281E-03,4.19922E-01,
-2.862800E-04,4.88281E-03,4.19922E-01,
-2.862776E-04,2.44141E-02,3.80859E-01,
-2.862752E-04,-1.46484E-02,3.61328E-01,
-2.862728E-04,-4.88281E-03,3.22266E-01,
-2.862704E-04,-1.46484E-02,3.22266E-01,
-2.862680E-04,1.46484E-02,4.39453E-01,
-2.862656E-04,7.32422E-02,3.80859E-01,
-2.862632E-04,4.88281E-03,3.61328E-01,
-2.862608E-04,2.44141E-02,3.22266E-01,
-2.862584E-04,4.88281E-03,3.61328E-01,
-2.862560E-04,-4.88281E-03,3.41797E-01,
-2.862536E-04,4.88281E-03,4.00391E-01,
-2.862512E-04,-1.46484E-02,3.61328E-01,
-2.862488E-04,3.41797E-02,3.41797E-01,
