in s,C1 in V,C2 in V,C4 in V,ARB0
-5.321688E-04,-4.88281E-03,-6.83594E-02,-1.23242E-01,6.1817395E-06
-5.321664E-04,-1.46484E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.321640E-04,-2.44141E-02,-9.76562E-03,-2.69727E-01,6.1817395E-06
-5.321616E-04,-3.41797E-02,4.88281E-02,-1.23242E-01,6.1817395E-06
-5.321592E-04,-4.88281E-03,-9.76562E-03,-2.69727E-01,6.1817395E-06
-5.321568E-04,-3.41797E-02,-9.76562E-03,2.32422E-02,6.1817395E-06
-5.321544E-04,-3.41797E-02,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.321520E-04,4.88281E-03,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.321496E-04,-3.41797E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.321472E-04,-4.88281E-03,9.76562E-03,-2.20898E-01,6.1817395E-06
-5.321448E-04,1.46484E-02,-6.83594E-02,2.32422E-02,6.1817395E-06
-5.321424E-04,1.46484E-02,-4.88281E-02,-2.69727E-01,6.1817395E-06
-5.321400E-04,-2.44141E-02,-8.78906E-02,-7.44141E-02,6.1817395E-06
-5.321376E-04,4.88281E-03,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.321352E-04,-2.44141E-02,6.83594E-02,-2.55859E-02,6.1817395E-06
-5.321328E-04,-1.46484E-02,2.92969E-02,-7.44141E-02,6.1817395E-06
-5.321304E-04,-4.88281E-03,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.321280E-04,-2.44141E-02,-9.76562E-03,-2.69727E-01,6.1817395E-06
-5.321256E-04,-4.88281E-03,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.321232E-04,-2.44141E-02,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.321208E-04,-1.46484E-02,-2.92969E-02,1.69727E-01,6.1817395E-06
-5.321184E-04,-3.41797E-02,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.321160E-04,-4.39453E-02,2.92969E-02,7.20703E-02,6.1817395E-06
-5.321136E-04,-4.88281E-03,2.92969E-02,1.20898E-01,6.1817395E-06
-5.321112E-04,-3.41797E-02,-4.88281E-02,2.32422E-02,6.1817395E-06
-5.321088E-04,-3.41797E-02,-4.88281E-02,-2.69727E-01,6.1817395E-06
-5.321064E-04,4.88281E-03,4.88281E-02,-2.20898E-01,6.1817395E-06
-5.321040E-04,-5.37109E-02,9.76562E-03,-1.72070E-01,6.1817395E-06
-5.321016E-04,-2.44141E-02,-9.76562E-03,-2.69727E-01,6.1817395E-06
-5.320992E-04,-3.41797E-02,9.76562E-03,7.20703E-02,6.1817395E-06
-5.320968E-04,-3.41797E-02,9.76562E-03,-1.72070E-01,6.1817395E-06
-5.320944E-04,-4.88281E-03,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.320920E-04,-2.44141E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.320896E-04,-3.41797E-02,6.83594E-02,-7.44141E-02,6.1817395E-06
-5.320872E-04,-1.46484E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.320848E-04,-4.39453E-02,9.76562E-03,-2.20898E-01,6.1817395E-06
-5.320824E-04,-3.41797E-02,9.76562E-03,2.32422E-02,6.1817395E-06
-5.320800E-04,-2.44141E-02,4.88281E-02,-1.72070E-01,6.1817395E-06
-5.320776E-04,-3.41797E-02,-9.76562E-03,2.32422E-02,6.1817395E-06
-5.320752E-04,-4.88281E-03,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.320728E-04,-1.46484E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.320704E-04,4.88281E-03,2.92969E-02,7.20703E-02,6.1817395E-06
-5.320680E-04,-4.88281E-03,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.320656E-04,-1.46484E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.320632E-04,-1.46484E-02,4.88281E-02,-2.20898E-01,6.1817395E-06
-5.320608E-04,-5.37109E-02,2.92969E-02,1.20898E-01,6.1817395E-06
-5.320584E-04,-2.44141E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.320560E-04,-2.44141E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.320536E-04,-2.44141E-02,9.76562E-03,2.32422E-02,6.1817395E-06
-5.320512E-04,-1.46484E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.320488E-04,-3.41797E-02,-2.92969E-02,2.32422E-02,6.1817395E-06
-5.320464E-04,-3.41797E-02,2.92969E-02,-1.23242E-01,6.1817395E-06
-5.320440E-04,-4.88281E-03,9.76562E-03,-2.20898E-01,6.1817395E-06
-5.320416E-04,-1.46484E-02,-9.76562E-03,-2.69727E-01,6.1817395E-06
-5.320392E-04,-3.41797E-02,-9.76562E-03,1.20898E-01,6.1817395E-06
-5.320368E-04,-1.46484E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.320344E-04,-3.41797E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.320320E-04,-1.46484E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.320296E-04,-1.46484E-02,9.76562E-03,2.32422E-02,6.1817395E-06
-5.320272E-04,-3.41797E-02,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.320248E-04,-3.41797E-02,-9.76562E-03,1.20898E-01,6.1817395E-06
-5.320224E-04,4.88281E-03,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.320200E-04,-4.88281E-03,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.320176E-04,4.88281E-03,9.76562E-03,1.20898E-01,6.1817395E-06
-5.320152E-04,4.88281E-03,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.320128E-04,4.88281E-03,9.76562E-03,7.20703E-02,6.1817395E-06
-5.320104E-04,-3.41797E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.320080E-04,-2.44141E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.320056E-04,-5.37109E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.320032E-04,-2.44141E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.320008E-04,-4.39453E-02,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.319984E-04,-1.46484E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.319960E-04,-2.44141E-02,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.319936E-04,-4.88281E-03,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.319912E-04,-6.34766E-02,2.92969E-02,-2.55859E-02,6.1817395E-06
-5.319888E-04,-1.46484E-02,9.76562E-03,-1.72070E-01,6.1817395E-06
-5.319864E-04,-3.41797E-02,9.76562E-03,-3.18555E-01,6.1817395E-06
-5.319840E-04,-1.46484E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.319816E-04,-3.41797E-02,9.76562E-03,-1.23242E-01,6.1817395E-06
-5.319792E-04,-3.41797E-02,-4.88281E-02,-2.20898E-01,6.1817395E-06
-5.319768E-04,-4.88281E-03,2.92969E-02,7.20703E-02,6.1817395E-06
-5.319744E-04,-4.88281E-03,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.319720E-04,-1.46484E-02,4.88281E-02,-2.20898E-01,6.1817395E-06
-5.319696E-04,1.46484E-02,-9.76562E-03,2.18555E-01,6.1817395E-06
-5.319672E-04,-4.88281E-03,-2.92969E-02,2.67383E-01,6.1817395E-06
-5.319648E-04,-1.46484E-02,6.83594E-02,-2.20898E-01,6.1817395E-06
-5.319624E-04,-3.41797E-02,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.319600E-04,-4.88281E-03,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.319576E-04,-2.44141E-02,-6.83594E-02,-2.20898E-01,6.1817395E-06
-5.319552E-04,-4.88281E-03,-6.83594E-02,-2.55859E-02,6.1817395E-06
-5.319528E-04,-1.46484E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.319504E-04,-2.44141E-02,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.319480E-04,-3.41797E-02,-2.92969E-02,7.20703E-02,6.1817395E-06
-5.319456E-04,4.88281E-03,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.319432E-04,-3.41797E-02,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.319408E-04,-8.30078E-02,9.76562E-03,1.20898E-01,6.1817395E-06
-5.319384E-04,-4.88281E-03,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.319360E-04,4.88281E-03,2.92969E-02,-1.23242E-01,6.1817395E-06
-5.319336E-04,-5.37109E-02,-6.83594E-02,-1.72070E-01,6.1817395E-06
-5.319312E-04,2.44141E-02,-6.83594E-02,2.32422E-02,6.1817395E-06
-5.319288E-04,-2.44141E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.319264E-04,-5.37109E-02,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.319240E-04,-3.41797E-02,-9.76562E-03,-3.18555E-01,6.1817395E-06
-5.319216E-04,-3.41797E-02,-2.92969E-02,2.32422E-02,6.1817395E-06
-5.319192E-04,1.46484E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.319168E-04,4.88281E-03,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.319144E-04,-2.44141E-02,9.76562E-03,-1.72070E-01,6.1817395E-06
-5.319120E-04,-1.46484E-02,9.76562E-03,1.20898E-01,6.1817395E-06
-5.319096E-04,-4.88281E-03,4.88281E-02,1.20898E-01,6.1817395E-06
-5.319072E-04,-3.41797E-02,-2.92969E-02,2.32422E-02,6.1817395E-06
-5.319048E-04,-3.41797E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.319024E-04,-2.44141E-02,6.83594E-02,-7.44141E-02,6.1817395E-06
-5.319000E-04,1.46484E-02,-2.92969E-02,2.32422E-02,6.1817395E-06
-5.318976E-04,-1.46484E-02,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.318952E-04,-3.41797E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.318928E-04,-3.41797E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.318904E-04,-2.44141E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.318880E-04,-4.39453E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.318856E-04,-4.39453E-02,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.318832E-04,2.44141E-02,2.92969E-02,-1.23242E-01,6.1817395E-06
-5.318808E-04,-1.46484E-02,9.76562E-03,-1.72070E-01,6.1817395E-06
-5.318784E-04,-2.44141E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.318760E-04,-4.88281E-03,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.318736E-04,-3.41797E-02,2.92969E-02,-1.72070E-01,6.1817395E-06
-5.318712E-04,-5.37109E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.318688E-04,-3.41797E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.318664E-04,-4.88281E-03,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.318640E-04,-4.88281E-03,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.318616E-04,-4.88281E-03,9.76562E-03,7.20703E-02,6.1817395E-06
-5.318592E-04,-2.44141E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.318568E-04,-4.88281E-03,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.318544E-04,4.88281E-03,9.76562E-03,-1.23242E-01,6.1817395E-06
-5.318520E-04,-4.88281E-03,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.318496E-04,-3.41797E-02,9.76562E-03,-1.23242E-01,6.1817395E-06
-5.318472E-04,-3.41797E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.318448E-04,-1.46484E-02,8.78906E-02,-2.55859E-02,6.1817395E-06
-5.318424E-04,-5.37109E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.318400E-04,-4.88281E-03,-8.78906E-02,2.32422E-02,6.1817395E-06
-5.318376E-04,-5.37109E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.318352E-04,1.46484E-02,-4.88281E-02,7.20703E-02,6.1817395E-06
-5.318328E-04,-4.39453E-02,9.76562E-03,-1.72070E-01,6.1817395E-06
-5.318304E-04,-3.41797E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.318280E-04,-4.88281E-03,-4.88281E-02,-1.72070E-01,6.1817395E-06
-5.318256E-04,4.88281E-03,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.318232E-04,-1.46484E-02,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.318208E-04,-2.44141E-02,-4.88281E-02,-3.18555E-01,6.1817395E-06
-5.318184E-04,4.88281E-03,9.76562E-03,2.32422E-02,6.1817395E-06
-5.318160E-04,-3.41797E-02,9.76562E-03,1.20898E-01,6.1817395E-06
-5.318136E-04,-1.46484E-02,-4.88281E-02,1.20898E-01,6.1817395E-06
-5.318112E-04,-3.41797E-02,9.76562E-03,-2.20898E-01,6.1817395E-06
-5.318088E-04,-1.46484E-02,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.318064E-04,-6.34766E-02,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.318040E-04,-4.88281E-03,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.318016E-04,-3.41797E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.317992E-04,-4.88281E-03,-4.88281E-02,2.32422E-02,6.1817395E-06
-5.317968E-04,-1.46484E-02,4.88281E-02,-2.20898E-01,6.1817395E-06
-5.317944E-04,-1.46484E-02,4.88281E-02,-2.20898E-01,6.1817395E-06
-5.317920E-04,-1.46484E-02,4.88281E-02,-1.23242E-01,6.1817395E-06
-5.317896E-04,-2.44141E-02,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.317872E-04,-2.44141E-02,-6.83594E-02,-1.72070E-01,6.1817395E-06
-5.317848E-04,-1.46484E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.317824E-04,4.88281E-03,-9.76562E-03,2.32422E-02,6.1817395E-06
-5.317800E-04,1.46484E-02,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.317776E-04,-2.44141E-02,2.92969E-02,-2.55859E-02,6.1817395E-06
-5.317752E-04,-1.46484E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.317728E-04,-1.46484E-02,9.76562E-03,-1.72070E-01,6.1817395E-06
-5.317704E-04,-4.88281E-03,-6.83594E-02,-1.72070E-01,6.1817395E-06
-5.317680E-04,-3.41797E-02,6.83594E-02,-1.23242E-01,6.1817395E-06
-5.317656E-04,-1.46484E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.317632E-04,4.88281E-03,2.92969E-02,-7.44141E-02,6.1817395E-06
-5.317608E-04,-1.46484E-02,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.317584E-04,-1.46484E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.317560E-04,-3.41797E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.317536E-04,-3.41797E-02,-2.92969E-02,2.32422E-02,6.1817395E-06
-5.317512E-04,-1.46484E-02,4.88281E-02,1.20898E-01,6.1817395E-06
-5.317488E-04,-4.88281E-03,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.317464E-04,-4.88281E-03,2.92969E-02,-1.72070E-01,6.1817395E-06
-5.317440E-04,-2.44141E-02,9.76562E-03,2.32422E-02,6.1817395E-06
-5.317416E-04,-5.37109E-02,-8.78906E-02,-1.72070E-01,6.1817395E-06
-5.317392E-04,-4.88281E-03,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.317368E-04,-1.46484E-02,-2.92969E-02,2.32422E-02,6.1817395E-06
-5.317344E-04,-1.46484E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.317320E-04,-4.88281E-03,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.317296E-04,-5.37109E-02,-2.92969E-02,1.20898E-01,6.1817395E-06
-5.317272E-04,-3.41797E-02,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.317248E-04,-4.88281E-03,-9.76562E-03,2.32422E-02,6.1817395E-06
-5.317224E-04,-4.88281E-03,-8.78906E-02,-1.72070E-01,6.1817395E-06
-5.317200E-04,-1.46484E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.317176E-04,4.88281E-03,-2.92969E-02,2.32422E-02,6.1817395E-06
-5.317152E-04,-1.46484E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.317128E-04,-2.44141E-02,9.76562E-03,7.20703E-02,6.1817395E-06
-5.317104E-04,-1.46484E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.317080E-04,-1.46484E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.317056E-04,-4.88281E-03,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.317032E-04,-3.41797E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.317008E-04,4.88281E-03,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.316984E-04,-2.44141E-02,-2.92969E-02,-2.69727E-01,6.1817395E-06
-5.316960E-04,-4.88281E-03,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.316936E-04,4.88281E-03,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.316912E-04,-2.44141E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.316888E-04,-4.88281E-03,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.316864E-04,-4.88281E-03,4.88281E-02,-2.69727E-01,6.1817395E-06
-5.316840E-04,-4.88281E-03,-6.83594E-02,-2.55859E-02,6.1817395E-06
-5.316816E-04,-4.88281E-03,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.316792E-04,-1.46484E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.316768E-04,-4.88281E-03,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.316744E-04,-3.41797E-02,6.83594E-02,-2.20898E-01,6.1817395E-06
-5.316720E-04,-5.37109E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.316696E-04,4.88281E-03,-2.92969E-02,7.20703E-02,6.1817395E-06
-5.316672E-04,-1.46484E-02,9.76562E-03,-2.20898E-01,6.1817395E-06
-5.316648E-04,1.46484E-02,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.316624E-04,-1.46484E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.316600E-04,4.88281E-03,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.316576E-04,-1.46484E-02,-4.88281E-02,2.32422E-02,6.1817395E-06
-5.316552E-04,-1.46484E-02,4.88281E-02,-1.72070E-01,6.1817395E-06
-5.316528E-04,4.88281E-03,-6.83594E-02,-1.72070E-01,6.1817395E-06
-5.316504E-04,-1.46484E-02,9.76562E-03,7.20703E-02,6.1817395E-06
-5.316480E-04,-4.88281E-03,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.316456E-04,-3.41797E-02,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.316432E-04,-2.44141E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.316408E-04,-1.46484E-02,9.76562E-03,1.20898E-01,6.1817395E-06
-5.316384E-04,-4.88281E-03,2.92969E-02,-7.44141E-02,6.1817395E-06
-5.316360E-04,4.88281E-03,2.92969E-02,-1.72070E-01,6.1817395E-06
-5.316336E-04,-4.88281E-03,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.316312E-04,1.46484E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.316288E-04,-2.44141E-02,9.76562E-03,-1.23242E-01,6.1817395E-06
-5.316264E-04,-4.88281E-03,-6.83594E-02,2.32422E-02,6.1817395E-06
-5.316240E-04,-1.46484E-02,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.316216E-04,-4.88281E-03,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.316192E-04,-4.88281E-03,2.92969E-02,-1.23242E-01,6.1817395E-06
-5.316168E-04,-1.46484E-02,6.83594E-02,-1.23242E-01,6.1817395E-06
-5.316144E-04,-2.44141E-02,8.78906E-02,-7.44141E-02,6.1817395E-06
-5.316120E-04,-4.88281E-03,2.92969E-02,7.20703E-02,6.1817395E-06
-5.316096E-04,-2.44141E-02,2.92969E-02,-2.55859E-02,6.1817395E-06
-5.316072E-04,-1.46484E-02,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.316048E-04,-1.46484E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.316024E-04,-1.46484E-02,-6.83594E-02,-2.55859E-02,6.1817395E-06
-5.316000E-04,4.88281E-03,2.92969E-02,-1.72070E-01,6.1817395E-06
-5.315976E-04,1.46484E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.315952E-04,4.88281E-03,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.315928E-04,-2.44141E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.315904E-04,4.88281E-03,2.92969E-02,7.20703E-02,6.1817395E-06
-5.315880E-04,1.46484E-02,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.315856E-04,-4.88281E-03,2.92969E-02,-7.44141E-02,6.1817395E-06
-5.315832E-04,-1.46484E-02,2.92969E-02,-2.69727E-01,6.1817395E-06
-5.315808E-04,-2.44141E-02,-4.88281E-02,7.20703E-02,6.1817395E-06
-5.315784E-04,-1.46484E-02,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.315760E-04,-4.88281E-03,2.92969E-02,-1.23242E-01,6.1817395E-06
-5.315736E-04,-2.44141E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.315712E-04,4.88281E-03,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.315688E-04,-4.88281E-03,6.83594E-02,-7.44141E-02,6.1817395E-06
-5.315664E-04,1.46484E-02,9.76562E-03,2.32422E-02,6.1817395E-06
-5.315640E-04,-4.88281E-03,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.315616E-04,-3.41797E-02,6.83594E-02,-1.72070E-01,6.1817395E-06
-5.315592E-04,-4.39453E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.315568E-04,-1.46484E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.315544E-04,4.88281E-03,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.315520E-04,4.88281E-03,2.92969E-02,-7.44141E-02,6.1817395E-06
-5.315496E-04,-2.44141E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.315472E-04,-1.46484E-02,-6.83594E-02,-2.55859E-02,6.1817395E-06
-5.315448E-04,3.41797E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.315424E-04,-4.88281E-03,4.88281E-02,-1.72070E-01,6.1817395E-06
-5.315400E-04,-3.41797E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.315376E-04,4.88281E-03,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.315352E-04,4.88281E-03,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.315328E-04,-1.46484E-02,-6.83594E-02,-1.72070E-01,6.1817395E-06
-5.315304E-04,-4.88281E-03,6.83594E-02,-2.55859E-02,6.1817395E-06
-5.315280E-04,-2.44141E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.315256E-04,-4.88281E-03,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.315232E-04,-3.41797E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.315208E-04,-4.39453E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.315184E-04,2.44141E-02,6.83594E-02,7.20703E-02,6.1817395E-06
-5.315160E-04,-4.88281E-03,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.315136E-04,4.88281E-03,9.76562E-03,7.20703E-02,6.1817395E-06
-5.315112E-04,4.88281E-03,4.88281E-02,-3.18555E-01,6.1817395E-06
-5.315088E-04,4.88281E-03,6.83594E-02,7.20703E-02,6.1817395E-06
-5.315064E-04,-4.88281E-03,2.92969E-02,1.69727E-01,6.1817395E-06
-5.315040E-04,-4.88281E-03,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.315016E-04,-4.88281E-03,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.314992E-04,-4.88281E-03,2.92969E-02,-7.44141E-02,6.1817395E-06
-5.314968E-04,3.41797E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.314944E-04,-2.44141E-02,9.76562E-03,-2.69727E-01,6.1817395E-06
-5.314920E-04,1.46484E-02,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.314896E-04,-2.44141E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.314872E-04,-3.41797E-02,2.92969E-02,7.20703E-02,6.1817395E-06
-5.314848E-04,-1.46484E-02,-9.76562E-03,-2.69727E-01,6.1817395E-06
-5.314824E-04,-1.46484E-02,2.92969E-02,-2.55859E-02,6.1817395E-06
-5.314800E-04,-4.88281E-03,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.314776E-04,-4.39453E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.314752E-04,-3.41797E-02,2.92969E-02,7.20703E-02,6.1817395E-06
-5.314728E-04,4.88281E-03,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.314704E-04,4.88281E-03,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.314680E-04,4.88281E-03,-9.76562E-03,2.32422E-02,6.1817395E-06
-5.314656E-04,-3.41797E-02,-2.92969E-02,-2.20898E-01,6.1817395E-06
-5.314632E-04,-3.41797E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.314608E-04,-2.44141E-02,-4.88281E-02,-1.72070E-01,6.1817395E-06
-5.314584E-04,-1.46484E-02,-6.83594E-02,-2.20898E-01,6.1817395E-06
-5.314560E-04,4.88281E-03,2.92969E-02,-2.20898E-01,6.1817395E-06
-5.314536E-04,-2.44141E-02,2.92969E-02,-1.23242E-01,6.1817395E-06
-5.314512E-04,-3.41797E-02,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.314488E-04,-2.44141E-02,-9.76562E-03,1.69727E-01,6.1817395E-06
-5.314464E-04,-1.46484E-02,6.83594E-02,-7.44141E-02,6.1817395E-06
-5.314440E-04,-2.44141E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.314416E-04,-4.88281E-03,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.314392E-04,1.46484E-02,-1.07422E-01,-7.44141E-02,6.1817395E-06
-5.314368E-04,-2.44141E-02,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.314344E-04,-2.44141E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.314320E-04,-2.44141E-02,-9.76562E-03,2.32422E-02,6.1817395E-06
-5.314296E-04,-3.41797E-02,-2.92969E-02,-2.20898E-01,6.1817395E-06
-5.314272E-04,-4.39453E-02,8.78906E-02,-1.23242E-01,6.1817395E-06
-5.314248E-04,-3.41797E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.314224E-04,-6.34766E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.314200E-04,-2.44141E-02,9.76562E-03,-2.20898E-01,6.1817395E-06
-5.314176E-04,-4.88281E-03,-2.92969E-02,1.20898E-01,6.1817395E-06
-5.314152E-04,-1.46484E-02,6.83594E-02,-2.20898E-01,6.1817395E-06
-5.314128E-04,1.46484E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
