f_Hz,H_real,H_imag,H_mag,H_phase_rad
4.499999999999661930e+06,3.811483248120584588e-01,3.014163401225445238e+00,3.038166396824569127e+00,1.445011491386644753e+00
4.519999999999660067e+06,6.159271389472115388e+00,-1.147304781398557516e+01,1.302180671762443964e+01,-1.078107432888416373e+00
4.539999999999659136e+06,-9.455852105509955363e-01,1.553867768696302498e+00,1.818965759162606277e+00,2.117469013133283173e+00
4.559999999999657273e+06,-5.657428525537194081e-02,-2.152801771420383425e-01,2.225897671108526266e-01,-1.827779451906309971e+00
4.579999999999656342e+06,-4.751217722604283433e-01,-1.201987177208474700e+00,1.292483606336841673e+00,-1.947227329650051741e+00
4.599999999999654479e+06,-4.374412840197056118e-01,-4.088568926178372642e+00,4.111903542287461910e+00,-1.677382155000329611e+00
4.619999999999652617e+06,1.775447062744438531e+00,2.189555325686511011e+00,2.818929725418854559e+00,8.894617471616295123e-01
4.639999999999651685e+06,-1.110753305135343760e+00,2.066081155418385329e+00,2.345733200013177200e+00,2.064080107734610703e+00
4.659999999999649823e+06,-6.035244223419020670e-01,-8.311928727247887005e-01,1.027191958706654473e+00,-2.198821437957636071e+00
4.679999999999647960e+06,-1.530530565503503304e+00,-2.663857558754437749e-01,1.553539565918359511e+00,-2.969270865306033791e+00
4.699999999999647029e+06,1.359068031660991993e+00,3.287985093283917415e+00,3.557795931238908693e+00,1.178839919385286539e+00
4.719999999999645166e+06,6.923678598610371049e-01,1.313165668770541528e+00,1.484512487992652785e+00,1.085586366238874723e+00
4.739999999999644235e+06,-1.991013725592254702e-01,1.046805794545937474e+00,1.065572019175578422e+00,1.758750293280473942e+00
4.759999999999642372e+06,-9.967375146751383808e-01,-2.130691085046967637e-01,1.019256649799135550e+00,-2.930995774830629674e+00
4.779999999999640509e+06,7.867074949592937905e-02,-3.112683089897004887e-02,8.460476598906441215e-02,-3.767589918192075782e-01
4.799999999999639578e+06,5.287080074344778780e-01,1.140183575746056832e-01,5.408625915972988807e-01,2.124018328233465702e-01
4.819999999999637716e+06,1.024642109942998314e+00,-1.011876283633583062e+00,1.440064257888706400e+00,-7.791297893190339829e-01
4.839999999999636784e+06,1.410270148534311929e-01,-1.304218796426455107e-01,1.920897852775899639e-01,-7.463493972419568134e-01
4.859999999999634922e+06,-9.251863948327021525e-01,-7.979455008136695504e-01,1.221755657835195352e+00,-2.429903517745206631e+00
4.879999999999633059e+06,-8.376187458724322354e-01,-3.892997681949623145e-01,9.236663212186301264e-01,-2.706524398032176926e+00
4.899999999999632128e+06,-1.715399922258910248e+00,1.277593919853582172e+00,2.138888290054606234e+00,2.501441336791417225e+00
4.919999999999630265e+06,-3.105346931304016511e+00,-3.279703674858965634e+00,4.516595593878498960e+00,-2.328894248433677650e+00
4.939999999999629334e+06,1.820711495792059209e-01,-1.126736964634665661e+00,1.141352746079507874e+00,-1.410589647614360453e+00
4.959999999999627471e+06,-2.057754866053044029e+00,-6.999114016437911756e-01,2.173529631478705593e+00,-2.813734469053736476e+00
4.979999999999625608e+06,1.066327608380188030e+00,3.466822984781376543e-02,1.066891022810948719e+00,3.250035199828733151e-02
4.999999999999624677e+06,1.332299024061111892e+00,1.151547215360579690e+00,1.760988835489565751e+00,7.127552790748612477e-01
5.019999999999622814e+06,-8.403466484544998005e-01,2.171398805118889830e-01,8.679471281578320374e-01,2.888730217831956271e+00
5.039999999999620952e+06,-9.311519333533183618e-01,1.262040149175156944e+00,1.568371531595009305e+00,2.206453204331676687e+00
5.059999999999620020e+06,1.257701979669364700e+00,5.104732872467822036e-01,1.357349345841657229e+00,3.855631363910388409e-01
5.079999999999618158e+06,3.701206614289311303e-01,5.593895800217772996e-01,6.707503307889828292e-01,9.862741676511311839e-01
5.099999999999617226e+06,7.501437736117868571e-01,1.667877333772100679e+00,1.828805752834144593e+00,1.148142369832809262e+00
5.119999999999615364e+06,6.434011163884089113e-01,1.446733858635028458e+00,1.583352094226312401e+00,1.152336357636769115e+00
5.139999999999613501e+06,-1.878805685420397997e-01,2.702379360325053881e+00,2.708902603481071036e+00,1.640208761166075169e+00
5.159999999999612570e+06,7.649605537668928701e-01,-2.618887447065948226e+00,2.728321115488232085e+00,-1.286608698488187263e+00
5.179999999999610707e+06,-3.215772740653471962e-01,-2.512497865158709875e-01,4.080911643488133178e-01,-2.478355788904151424e+00
5.199999999999609776e+06,-8.185233923776643605e-01,7.249482877481859822e-01,1.093403202747489145e+00,2.416746757583666749e+00
5.219999999999607913e+06,-1.430178777607990392e+00,1.744276966894472425e+00,2.255640368755371217e+00,2.257569981281458915e+00
5.239999999999606051e+06,-3.645913476287362953e-01,1.575914762880727737e+00,1.617539548397861626e+00,1.798148597497278622e+00
5.259999999999605119e+06,7.559030578190853333e+00,1.160744893868192840e+01,1.385178017967844255e+01,9.935622647190187617e-01
5.279999999999603257e+06,-3.163531468587114759e+00,3.974202658091638529e+00,5.079588380993443231e+00,2.243103670417359918e+00
5.299999999999601394e+06,-1.777099300013778249e+00,1.548031814973188869e+00,2.356795371320693722e+00,2.424975580642045880e+00
5.319999999999600463e+06,-4.640229311676395407e-01,1.171638642387839546e+00,1.260180300189551295e+00,1.947889541073155817e+00
5.339999999999598600e+06,-8.326297511788151029e-01,8.552535170268532605e-01,1.193620911736593682e+00,2.342791660993020386e+00
5.359999999999597669e+06,-5.069811268740094246e-01,2.212457390345090036e-01,5.531541738497200988e-01,2.730107230022598142e+00
5.379999999999595806e+06,6.305705345955258112e-01,-5.409696550686506900e-01,8.308233066092827190e-01,-7.090654967241565299e-01
5.399999999999593943e+06,-6.088019279393005329e-02,4.687453172287741610e-01,4.726823143492150936e-01,1.699952381327247686e+00
5.419999999999593012e+06,-1.184529961901726658e+00,2.024324906529245016e+00,2.345421616221173622e+00,2.100223761342009610e+00
5.439999999999591149e+06,1.830440363305810614e+00,2.792820768690260080e-01,1.851623720435495057e+00,1.514087373861446595e-01
5.459999999999590218e+06,1.058228839278420486e+00,3.756299723652111733e-01,1.122918586728193002e+00,3.410875683992242724e-01
5.479999999999588355e+06,7.701747542180829020e-01,1.263292141453014050e+00,1.479552698180036430e+00,1.023306415423905102e+00
5.499999999999586493e+06,-3.437507134934484482e-02,1.539349877653991339e+00,1.539733642992719087e+00,1.593123518051187570e+00
5.519999999999585561e+06,-7.747693832702786665e-01,1.070687665901341568e+00,1.321604961842331560e+00,2.197198381966233072e+00
5.539999999999583699e+06,-7.485937110975390274e-01,-1.096864652043621380e+00,1.327970108548215844e+00,-2.169670307805723120e+00
5.559999999999582767e+06,2.253977481148031714e+01,3.661823762767987045e+00,2.283528852066062242e+01,1.610534497732027670e-01
5.579999999999580905e+06,-8.594515485867904037e-01,7.031726976774897997e-01,1.110454324647020652e+00,2.455873550578763886e+00
5.599999999999579042e+06,-6.394587333337322654e-01,2.124057686618094631e-01,6.738127946229541809e-01,2.820894025929212123e+00
5.619999999999578111e+06,2.009061140413914148e-01,3.242901640495417515e-01,3.814805069181009256e-01,1.016143223926755823e+00
5.639999999999576248e+06,3.734004506160275572e-01,8.575248615871453595e-01,9.352950255188494655e-01,1.160116413255831258e+00
5.659999999999574386e+06,-3.247948601797210899e-01,1.266912928938822569e+00,1.307883813919076932e+00,1.821758568292582314e+00
5.679999999999573454e+06,-7.476786885229737001e-01,1.259410885716840456e+00,1.464629373027015902e+00,2.106550896925160288e+00
5.699999999999571592e+06,-2.539666711691468848e+00,1.428761279360190484e+00,2.913977659466991721e+00,2.629143745618826689e+00
5.719999999999570660e+06,4.341180661517614336e-02,4.058195977090661155e-01,4.081349419473193074e-01,1.464228423830650216e+00
5.739999999999568798e+06,2.758560449600136466e-01,-5.496180030886335111e-01,6.149605734192381545e-01,-1.105625848680825252e+00
5.759999999999566935e+06,3.126963200923414288e+00,8.361445896547745615e-01,3.236825085595166129e+00,2.612853111643030912e-01
5.779999999999566004e+06,-4.408768592626553517e-01,1.631158324238803692e+00,1.689689286160874326e+00,1.834773338387186925e+00
5.799999999999564141e+06,-1.281277184534339586e+00,-8.166464204863683740e-01,1.519402053342512326e+00,-2.574148144767202329e+00
5.819999999999563210e+06,-3.720462764952375267e-01,1.665240734732328226e-02,3.724187623152623861e-01,3.096863539332060267e+00
5.839999999999561347e+06,-5.032403160970120304e-01,-1.417308961941796674e-01,5.228178102182690079e-01,-2.867066969142382682e+00
5.859999999999559484e+06,-2.273347996532705251e-01,2.716383708272815944e-01,3.542153520657911336e-01,2.267637233149192966e+00
5.879999999999558553e+06,-6.580444821040787318e+00,2.208787567574695743e+00,6.941253241413617658e+00,2.817750183046241030e+00
5.899999999999556690e+06,-1.844783136920088995e-02,6.591486891849713814e-01,6.594067916972743415e-01,1.598776382361827064e+00
5.919999999999554828e+06,-4.507515523549144310e-01,1.301221991591792415e+00,1.377082289971254925e+00,1.904266090215608775e+00
5.939999999999553896e+06,-1.307190934064524246e+00,2.365572009788605268e+00,2.702716979558863475e+00,2.075625683598090632e+00
5.959999999999552034e+06,-1.502555749521235773e-01,-4.016699608238592512e-01,4.288536991007934063e-01,-1.928757723073725616e+00
5.979999999999551103e+06,4.327546350584424162e-01,-1.269790949940982072e-01,4.509991848441479156e-01,-2.854097079043590446e-01
5.999999999999549240e+06,1.236036790827216070e+00,-1.345253832418381812e+00,1.826881173452391316e+00,-8.276839627013099498e-01
6.019999999999547377e+06,1.791191022638601194e+00,-5.972781960208257690e-01,1.888148967381284127e+00,-3.218583389306953202e-01
6.039999999999546446e+06,1.213043307904042856e-01,4.487423222636552467e+00,4.489062476701157323e+00,1.543770840071870598e+00
6.059999999999544583e+06,-1.745654522057637603e+00,5.403251008548652923e-01,1.827364475137376543e+00,2.841419672378202588e+00
6.079999999999543652e+06,-3.108076577880478086e-01,4.971568762432226340e-01,5.863159214413430353e-01,2.129518015161966371e+00
6.099999999999541789e+06,8.818125022389803336e-01,-4.126954942573587970e-01,9.736071384728531841e-01,-4.377282288979236213e-01
6.119999999999539927e+06,-1.087884726826936557e-02,1.777058854198753757e+00,1.777092153098446925e+00,1.576918077542923013e+00
6.139999999999538995e+06,-9.937631470847095860e-01,-7.079558386126930669e-01,1.220150262029028765e+00,-2.522593616036015618e+00
6.159999999999537133e+06,3.735050375366051334e-01,-6.964877572982270948e-01,7.903171573055560728e-01,-1.078555960935510871e+00
6.179999999999535270e+06,6.388870189056027327e-01,-6.348370999071991649e-01,9.006635144962137351e-01,-7.822185852684543361e-01
6.199999999999534339e+06,3.065362772053206175e+00,1.870522846511537274e-01,3.071064551826114819e+00,6.094568472707966034e-02
6.219999999999532476e+06,1.669256244294562652e+00,5.290138135735036329e+00,5.547249580131991209e+00,1.265143281748933202e+00
6.239999999999531545e+06,1.284851309412300413e+00,8.580094762657358709e-01,1.544999400860824101e+00,5.887791500887712415e-01
6.259999999999529682e+06,6.633597155297484838e-01,-9.060246381187125886e-01,1.122909950559639825e+00,-9.388075356090610502e-01
6.279999999999527819e+06,9.298470955714406294e-01,-5.739098219134647350e-01,1.092697627356895573e+00,-5.529770355880823107e-01
6.299999999999526888e+06,-2.804990620434321791e+00,1.095008841610062156e+01,1.130364581456556117e+01,1.821565550069440320e+00
6.319999999999525025e+06,-1.021807092572430298e+00,2.148917570717624737e-01,1.044159088304417615e+00,2.934307781925241887e+00
6.339999999999524094e+06,1.579484528102929886e-01,2.285837905467504871e-01,2.778457540540902881e-01,9.661449286964655103e-01
6.359999999999522232e+06,2.580499104967133306e-01,-2.254826398823262523e-01,3.426837860122135537e-01,-7.181469346110256335e-01
6.379999999999520369e+06,-2.063083927083973756e-01,-2.917260951956044401e-01,3.573055660355673457e-01,-2.186337488950428121e+00
6.399999999999519438e+06,-5.517428751143641646e-02,-5.741965425287808289e-01,5.768412879245040648e-01,-1.666591766590650225e+00
6.419999999999517575e+06,-1.265320344910058514e+00,-5.074025974210802925e-01,1.363265554143054059e+00,-2.760218282678021051e+00
6.439999999999516644e+06,-4.703054406387747743e-01,1.898519064346267271e+00,1.955904354814073987e+00,1.813630092034612673e+00
6.459999999999514781e+06,-1.180677549526418929e-01,2.941104321079095474e-01,3.169241881495610813e-01,1.952543651209399878e+00
6.479999999999512918e+06,2.180577101378299715e-02,-2.745563484078322736e-01,2.754209144210884586e-01,-1.491540848415186860e+00
6.499999999999511987e+06,2.611687502693973428e-01,4.623021889010839325e-01,5.309730972281103689e-01,1.056562234164222680e+00
6.519999999999510124e+06,-6.499041841339083803e-01,3.420363083485470357e-01,7.344142460379314841e-01,2.657137046382121337e+00
6.539999999999508262e+06,3.030951068464162290e+00,2.636458871191803777e+00,4.017160658837284792e+00,7.159031167853474598e-01
6.559999999999507330e+06,1.201143190437960140e+00,9.321680642831279284e-01,1.520421738862226091e+00,6.599765838279376684e-01
6.579999999999505468e+06,1.706914070191488886e+00,-1.227912791693694938e+00,2.102694810718540364e+00,-6.236118858034300771e-01
6.599999999999504536e+06,9.374286907079365516e-01,-2.229177795102144921e-01,9.635688281509322550e-01,-2.334609733318280811e-01
6.619999999999502674e+06,2.656648489178266986e-02,-1.959474123451938332e-01,1.977401489942867963e-01,-1.436038351111366573e+00
6.639999999999500811e+06,3.757235424816144920e-01,7.267615064186731810e-02,3.826878666054791545e-01,1.910702057381991337e-01
6.659999999999499880e+06,9.371983080524719234e-02,2.994638583322513647e-01,3.137865662092672592e-01,1.267493589148711353e+00
6.679999999999498017e+06,4.857175312412672086e-01,-3.568552186456517838e-01,6.027164899268538933e-01,-6.336350434085011862e-01
6.699999999999497086e+06,1.472772350635340066e+00,-7.922165652829520344e-01,1.672323378747263556e+00,-4.935124326104049497e-01
6.719999999999495223e+06,1.064966050824464938e+00,-2.888825396180879079e-01,1.103451771082385457e+00,-2.648857164779342965e-01
6.739999999999493361e+06,1.252255019142040515e+00,4.516507250349096614e-01,1.331214111400188083e+00,3.461485186827719107e-01
6.759999999999492429e+06,1.359295120529436574e+00,-1.484319349443520730e+00,2.012681583318030043e+00,-8.293365254592562907e-01
6.779999999999490567e+06,3.071689880671292783e-01,-2.297004196854310454e+00,2.317451416447926071e+00,-1.437859089973216431e+00
6.799999999999488704e+06,-4.042994995476812958e-01,1.726237932157111965e-01,4.396101219474890520e-01,2.738054507343157251e+00
6.819999999999487773e+06,-6.153256090717256210e-01,-7.401251018358661997e-03,6.153701192746742210e-01,-3.129565047377224740e+00
6.839999999999485910e+06,-9.115869534800874474e-01,1.332268898825385295e-01,9.212709579395635950e-01,2.996471754783269326e+00
6.859999999999484979e+06,-7.199185740561989677e-01,1.423348330501539305e+00,1.595055868367196261e+00,2.039067002500003944e+00
6.879999999999483116e+06,-1.014059601688518386e+00,5.311831165267347776e-01,1.144758655376639123e+00,2.659072363703005593e+00
6.899999999999481253e+06,-4.068084245563292622e-01,-7.616487104819656961e-01,8.634823984707759026e-01,-2.061362452204576368e+00
6.919999999999480322e+06,9.093034392765658724e-02,1.349980497546115599e+00,1.353039419677660282e+00,1.503541131505975237e+00
6.939999999999478459e+06,1.786468972139184930e-01,2.785840460100901250e-01,3.309437785719990810e-01,1.000584455515988180e+00
6.959999999999477528e+06,5.057703433266087512e-01,1.630752655610629431e-01,5.314105591974315201e-01,3.119051919801777983e-01
6.979999999999475665e+06,-4.991423276929587982e-02,-8.954094769466894865e-01,8.967996220108992445e-01,-1.626483281300888484e+00
6.999999999999473803e+06,3.225307665701500071e-01,-5.677789037085013701e-01,6.529923268161397232e-01,-1.054195568803190541e+00
7.019999999999472871e+06,4.940227719339757573e-01,2.218781942991721323e-01,5.415611067043036853e-01,4.221264024669912907e-01
7.039999999999471009e+06,1.026216788063725849e+00,-2.788737854955924966e-01,1.063433817564812811e+00,-2.653416396495255070e-01
7.059999999999470077e+06,2.039123288018856339e+00,3.129293404624878150e+00,3.735036947068876234e+00,9.932801660848599168e-01
7.079999999999468215e+06,-1.286902276089301855e+00,5.316997988544662768e-01,1.392415937967425688e+00,2.749791018310605129e+00
7.099999999999466352e+06,-9.140897781222726004e-02,1.610149558410041981e-01,1.851524162120407879e-01,2.087130855684018016e+00
